127.0.0.1 - - [03/Jan/2022:09:21:36 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:04 +0900] "POST /nearby/reply/insertReply HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:04 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:09 +0900] "POST /nearby/reply/insertReply HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:09 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1949
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:25 +0900] "POST /nearby/reply/updateReply HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:25 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1452
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:28 +0900] "GET /nearby/board/selectBoard?bNo=14 HTTP/1.1" 200 23673
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:28 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1452
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:28 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:31 +0900] "GET /nearby/reply/deleteReply?rNo=294 HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:36:31 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:12 +0900] "GET /nearby/board/selectBoard?bNo=14 HTTP/1.1" 200 23673
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:12 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:12 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/selectBoard?bNo=14 HTTP/1.1" 200 23673
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/selectBoard?bNo=14 HTTP/1.1" 200 23673
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 62200
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/resources/css/boardView.css HTTP/1.1" 200 4345
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:13 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/resources//upload//banana//2022/01/03/video2b1465ca62114e609087ff3d1c6dc262.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=13 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=11 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=10 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=9 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=8 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=7 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=6 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=5 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=13&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=11&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=10&page=1 HTTP/1.1" 200 547
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=9&page=1 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=4&page=1 HTTP/1.1" 200 2033
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=5&page=1 HTTP/1.1" 200 4091
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=2&page=1 HTTP/1.1" 200 1871
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=1&page=1 HTTP/1.1" 200 1719
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=6&page=1 HTTP/1.1" 200 1920
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=8&page=1 HTTP/1.1" 200 2324
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:14 +0900] "GET /nearby/reply/replyList?bNo=7&page=1 HTTP/1.1" 200 3518
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/myHome HTTP/1.1" 200 46410
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/resources/css/myHome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/resources/js/myHome.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=7 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=13 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=11 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/board/boardBnoList?bNo=6 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=11&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=13&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=6&page=1 HTTP/1.1" 200 1920
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:23 +0900] "GET /nearby/reply/replyList?bNo=7&page=1 HTTP/1.1" 200 3518
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 62200
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/resources/css/boardView.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=11 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=13 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=10 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=8 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=9 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=7 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=5 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=6 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=13&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=11&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=10&page=1 HTTP/1.1" 200 547
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=8&page=1 HTTP/1.1" 200 2324
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=7&page=1 HTTP/1.1" 200 3518
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=9&page=1 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=6&page=1 HTTP/1.1" 200 1920
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=5&page=1 HTTP/1.1" 200 4091
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:27 +0900] "GET /nearby/reply/replyList?bNo=4&page=1 HTTP/1.1" 200 2033
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:28 +0900] "GET /nearby/reply/replyList?bNo=1&page=1 HTTP/1.1" 200 1719
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:28 +0900] "GET /nearby/reply/replyList?bNo=2&page=1 HTTP/1.1" 200 1871
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:28 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:39 +0900] "GET /nearby/board/selectBoard?bNo=15 HTTP/1.1" 200 23955
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:39 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:39 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 62200
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/resources/css/boardView.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=13 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=9 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=10 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=11 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=8 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=7 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=6 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=5 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=11&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=13&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=10&page=1 HTTP/1.1" 200 547
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=9&page=1 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=7&page=1 HTTP/1.1" 200 3518
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=8&page=1 HTTP/1.1" 200 2324
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=5&page=1 HTTP/1.1" 200 4091
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=6&page=1 HTTP/1.1" 200 1920
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=4&page=1 HTTP/1.1" 200 2033
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=1&page=1 HTTP/1.1" 200 1719
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:41 +0900] "GET /nearby/reply/replyList?bNo=2&page=1 HTTP/1.1" 200 1871
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:44 +0900] "GET /nearby/board/selectBoard?bNo=12 HTTP/1.1" 200 24588
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:44 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:41:44 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:14 +0900] "GET /nearby/board/selectBoard?bNo=12 HTTP/1.1" 200 24588
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:14 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:14 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:21 +0900] "GET /nearby/board/selectBoard?bNo=12 HTTP/1.1" 200 24588
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:21 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:16:42:21 +0900] "GET /nearby/reply/replyList?bNo=12&page=1 HTTP/1.1" 200 2160
127.0.0.1 - - [03/Jan/2022:18:09:32 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:33 +0900] "GET /nearby/ HTTP/1.1" 200 12396
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:36 +0900] "POST /nearby/member/login HTTP/1.1" 200 89
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources/css/boardView.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources/css/header.css HTTP/1.1" 200 4341
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 61407
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/video HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources//upload//banana//2022/01/03/video2b1465ca62114e609087ff3d1c6dc262.mp4 HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources//upload//banana//2022/01/03/7a8c629bb5c8411cb5c38892a19c7710.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources//upload//alice//2022/01/03/80190c3d22a9418487e184708775017d.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/resources//upload//alice//2022/01/03/277e12c57e784d2da7174615da1552bf.jfif HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=13 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=14 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=11 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=10 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=12 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=15 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=8 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=9 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=5 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=6 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=7 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=13&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=11&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=15&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=14&page=1 HTTP/1.1" 200 1105
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=9&page=1 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=10&page=1 HTTP/1.1" 200 547
0:0:0:0:0:0:0:1 - - [03/Jan/2022:18:09:38 +0900] "GET /nearby/reply/replyList?bNo=8&page=1 HTTP/1.1" 200 2324
